# Third position of the slider with the value -3

max-counts: 127

# counts: pixels
0: 0
1: 0.366667
2: 0.783333
3: 1.23333
4: 1.75
5: 2.28333
6: 3.01667
7: 3.83333
8: 4.76667
9: 5.76667
10: 6.86667
11: 8.05
12: 8.81667
13: 9.6
14: 10.4
15: 11.1833
16: 12
17: 12.7833
18: 13.6167
19: 14.4333
20: 15.25
21: 16.1167
22: 16.95
23: 17.8
24: 18.6667
25: 19.5333
26: 20.4
27: 21.2667
28: 22.1667
29: 23.05
30: 23.95
31: 24.85
32: 25.7833
33: 26.7
34: 27.6333
35: 28.1017
36: 29.0175
37: 29.9636
38: 32.4706
39: 35.0638
40: 37.7727
41: 40.5854
42: 43.4474
43: 46.4167
44: 47.4857
45: 48.5588
46: 49.6667
47: 50.7273
48: 51.8125
49: 52.9032
50: 53.9677
51: 55.0667
52: 56.1379
53: 57.2069
54: 58.3214
55: 59.3929
56: 60.4444
57: 61.5185
58: 62.6154
59: 63.6923
60: 64.8
61: 65.88
62: 66.92
63: 68
64: 69.125
65: 70.1739
66: 71.2609
67: 72.3478
68: 73.4091
69: 74.5
70: 75.5455
71: 76.619
72: 77.7143
73: 78.8095
74: 79.9
75: 80.95
76: 82.05
77: 83.15
78: 84.2105
79: 85.2632
80: 86.3684
81: 87.4737
82: 88.5
83: 89.6111
84: 90.7222
85: 91.7222
86: 92.8333
87: 93.9412
88: 95
89: 96.0588
90: 97.1765
91: 98.2353
92: 99.3125
93: 100.438
94: 101.5
95: 102.563
96: 103.625
97: 104.667
98: 105.8
99: 106.867
100: 107.933
101: 109.067
102: 110.133
103: 111.2
104: 112.286
105: 113.357
106: 114.5
107: 115.5
108: 116.571
109: 117.643
110: 118.714
111: 119.846
112: 120.923
113: 122
114: 123
115: 124.154
116: 125.231
117: 126.308
118: 127.385
119: 128.462
120: 129.583
121: 130.583
122: 131.667
123: 132.75
124: 133.917
125: 134.917
126: 136
127: 137.167
