# Nineth position of the slider with the value 3

max-counts: 127

# counts: pixels
0: 0
1: 2.41667
2: 5
3: 7.7
4: 10.5833
5: 13.6167
6: 16.8333
7: 20.15
8: 23.6
9: 27.25
10: 31.7308
11: 37.1111
12: 42.8462
13: 48.9706
14: 55.4667
15: 62.4231
16: 69.7391
17: 77.5238
18: 85.6842
19: 94.2353
20: 103.063
21: 112.5
22: 122.154
23: 132.333
24: 142.727
25: 153.7
26: 164.9
27: 176.889
28: 188.625
29: 201.125
30: 214.286
31: 227.429
32: 241.167
33: 255
34: 267.667
35: 281.4
36: 294.6
37: 308.4
38: 322.2
39: 336
40: 351
41: 366
42: 379.75
43: 394
44: 408.75
45: 423.667
46: 437.667
47: 447.333
48: 457
49: 466.333
50: 476
51: 485.667
52: 495
53: 504.667
54: 514
55: 523.333
56: 533
57: 542.667
58: 552
59: 562
60: 571.5
61: 580.5
62: 590
63: 599.5
64: 609
65: 619
66: 628
67: 637.5
68: 647.5
69: 657
70: 666
71: 676
72: 685.5
73: 694.5
74: 704.5
75: 714
76: 723.5
77: 733
78: 742.5
79: 752
80: 761.5
81: 771.5
82: 780.5
83: 790
84: 799.5
85: 809
86: 819
87: 828.5
88: 838
89: 848
90: 857
91: 867
92: 876
93: 886
94: 895
95: 904
96: 913
97: 924
98: 933
99: 942
100: 952
101: 961
102: 971
103: 980
104: 990
105: 999
106: 1009
107: 1019
108: 1028
109: 1038
110: 1047
111: 1057
112: 1066
113: 1075
114: 1085
115: 1095
116: 1104
117: 1114
118: 1123
119: 1132
120: 1143
121: 1152
122: 1161
123: 1171
124: 1181
125: 1190
126: 1199
127: 1209
