# Seventh position of the slider with the value 1

max-counts: 127

# counts: pixels
0: 0
1: 1.45
2: 2.98333
3: 4.61667
4: 6.31667
5: 8.11667
6: 10.0167
7: 12
8: 14.0833
9: 16.2333
10: 19.2667
11: 22.4833
12: 25.9833
13: 29.2281
14: 33.1
15: 37.2727
16: 41.65
17: 46.2778
18: 51.125
19: 56.2069
20: 61.5185
21: 67.0833
22: 72.8636
23: 78.9048
24: 85.1579
25: 91.7778
26: 98.4706
27: 105.467
28: 112.643
29: 120.154
30: 127.769
31: 135.667
32: 143.727
33: 152.2
34: 159.9
35: 167.778
36: 175.556
37: 184
38: 192.25
39: 200.75
40: 209.429
41: 218.286
42: 226.571
43: 235
44: 243.833
45: 252.5
46: 261.333
47: 267
48: 272.5
49: 278.333
50: 284
51: 289.6
52: 295.4
53: 301
54: 306.8
55: 312.4
56: 318
57: 323.8
58: 329.4
59: 335.25
60: 340.75
61: 346.25
62: 352
63: 357.75
64: 363.5
65: 369.25
66: 374.75
67: 380.75
68: 386.25
69: 392
70: 397.5
71: 403.25
72: 409
73: 414.75
74: 420
75: 426
76: 431.667
77: 437.333
78: 443
79: 448.667
80: 454.667
81: 460
82: 465.667
83: 471.333
84: 477
85: 482.667
86: 488.667
87: 494
88: 499.667
89: 505.333
90: 511
91: 516.667
92: 522.667
93: 528.333
94: 534
95: 539.667
96: 545
97: 551
98: 556.667
99: 562
100: 568
101: 573.5
102: 579
103: 585
104: 590.5
105: 596
106: 602
107: 607.5
108: 613.5
109: 619
110: 624.5
111: 630.5
112: 636
113: 641.5
114: 647.5
115: 653.5
116: 659
117: 665
118: 670
119: 675.5
120: 681.5
121: 687
122: 693
123: 699
124: 704.5
125: 710
126: 715.5
127: 721.5
