# Fourth position of the slider with the value 0.6875

max-counts: 127

# counts: pixels
0: 0
1: 0.250651
2: 0.569466
3: 0.889583
4: 1.25
5: 1.66667
6: 2.11667
7: 2.61667
8: 3.16667
9: 3.73333
10: 4.36667
11: 5.03333
12: 5.75
13: 6.5
14: 7.28333
15: 8.11667
16: 8.98333
17: 9.91667
18: 10.8667
19: 11.8667
20: 12.9167
21: 14.0167
22: 15.1333
23: 16.3167
24: 17.5333
25: 18.7833
26: 20.1
27: 21.45
28: 22.8333
29: 23.8667
30: 25.3214
31: 26.8113
32: 28.36
33: 29.9362
34: 31.5556
35: 33.2326
36: 34.9268
37: 36.6667
38: 38.4595
39: 40.3143
40: 42.1818
41: 44.0938
42: 46.0968
43: 48.1034
44: 50.1429
45: 52.2593
46: 54.3846
47: 56.56
48: 58.7917
49: 61.087
50: 63.4091
51: 65.7619
52: 68.0952
53: 70.45
54: 72.7895
55: 75.1053
56: 77.5
57: 79.8235
58: 82.1765
59: 84.5
60: 86.8125
61: 89.1875
62: 91.5333
63: 93.9333
64: 96.2857
65: 98.5714
66: 100.929
67: 103.231
68: 105.692
69: 108
70: 110.308
71: 112.667
72: 115
73: 117.333
74: 119.727
75: 122.091
76: 124.364
77: 126.727
78: 129.091
79: 131.4
80: 133.8
81: 136.1
82: 138.4
83: 140.8
84: 143.2
85: 145.556
86: 147.889
87: 150.111
88: 152.556
89: 154.889
90: 157.222
91: 159.5
92: 161.875
93: 164.25
94: 166.5
95: 169
96: 171.25
97: 173.625
98: 176
99: 178.375
100: 180.714
101: 183
102: 184.857
103: 186.286
104: 189.143
105: 192
106: 193.429
107: 196.286
108: 197.857
109: 200.571
110: 202
111: 205
112: 206.333
113: 209.167
114: 210.667
115: 213.5
116: 215
117: 216.5
118: 219.167
119: 220.5
120: 222.167
121: 224.833
122: 226.5
123: 227.833
124: 230.667
125: 232
126: 233.667
127: 236.5
