# Fifth position of the slider with the value 0.875

max-counts: 127

# counts: pixels
0: 0
1: 0.252083
2: 0.617383
3: 0.985417
4: 1.43333
5: 1.95
6: 2.53333
7: 3.18333
8: 3.9
9: 4.66667
10: 5.51667
11: 6.41667
12: 7.38333
13: 8.41667
14: 9.51667
15: 10.6833
16: 11.9
17: 13.2
18: 14.5667
19: 15.9833
20: 17.4833
21: 19.0333
22: 20.6667
23: 22.3667
24: 23.7167
25: 25.5179
26: 27.3654
27: 29.3125
28: 31.2889
29: 33.3488
30: 35.475
31: 37.6579
32: 39.9143
33: 42.2424
34: 44.625
35: 47.0667
36: 49.6429
37: 52.2222
38: 54.8462
39: 57.625
40: 60.3913
41: 63.2727
42: 66.1905
43: 69.15
44: 72.2632
45: 75.3684
46: 78.5556
47: 81.8824
48: 85.1875
49: 88.5625
50: 92.0667
51: 95.6
52: 99.1429
53: 102.769
54: 106.231
55: 109.846
56: 113.417
57: 117
58: 120.545
59: 124.091
60: 127.727
61: 131.3
62: 134.8
63: 138.4
64: 141.9
65: 145.556
66: 149.111
67: 152.556
68: 156.111
69: 159.75
70: 163.375
71: 166.875
72: 170.375
73: 174
74: 177.5
75: 181.143
76: 184.714
77: 188.286
78: 191.857
79: 195.286
80: 198.857
81: 202.571
82: 206.167
83: 209.5
84: 213.167
85: 216.833
86: 220.333
87: 223.833
88: 227.5
89: 231
90: 234.667
91: 238.167
92: 241.6
93: 245.2
94: 248.8
95: 252.4
96: 255
97: 259.4
98: 262.2
99: 265.2
100: 269.4
101: 272.2
102: 275
103: 279.4
104: 282.2
105: 285.2
106: 288
107: 290.75
108: 295.25
109: 298
110: 301
111: 303.75
112: 306.75
113: 309.5
114: 312.25
115: 315.25
116: 318
117: 321
118: 323.75
119: 326.75
120: 329.5
121: 332.5
122: 335.25
123: 338.25
124: 339.5
125: 342.25
126: 345.25
127: 348.25
