# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.75
2: 1.5
3: 2.25
4: 3
5: 3.75
6: 4.5
7: 5.25
8: 6
9: 6.75
10: 7.5
11: 8.25
12: 9
13: 9.75
14: 10.5
15: 11.25
16: 12
17: 12.75
18: 13.5
19: 14.25
20: 15
21: 15.75
22: 16.5
23: 17.25
24: 18
25: 18.75
26: 19.5
27: 20.25
28: 21
29: 21.75
30: 22.5
31: 23.25
32: 24
33: 24.75
34: 25.5
35: 26.25
36: 27
37: 27.75
38: 28.5
39: 29.25
40: 30
41: 30.75
42: 31.5
43: 32.25
44: 33
45: 33.75
46: 34.5
47: 35.25
48: 36
49: 36.75
50: 37.5
51: 38.25
52: 39
53: 39.75
54: 40.5
55: 41.25
56: 42
57: 42.75
58: 43.5
59: 44.25
60: 45
61: 45.75
62: 46.5
63: 47.25
64: 48
65: 48.75
66: 49.5
67: 50.25
68: 51
69: 51.75
70: 52.5
71: 53.25
72: 54
73: 54.75
74: 55.5
75: 56.25
76: 57
77: 57.75
78: 58.5
79: 59.25
80: 60
81: 60.75
82: 61.5
83: 62.25
84: 63
85: 63.75
86: 64.5
87: 65.25
88: 66
89: 66.75
90: 67.5
91: 68.25
92: 69
93: 69.75
94: 70.5
95: 71.25
96: 72
97: 72.75
98: 73.5
99: 74.25
100: 75
101: 75.75
102: 76.5
103: 77.25
104: 78
105: 78.75
106: 79.5
107: 80.25
108: 81
109: 81.75
110: 82.5
111: 83.25
112: 84
113: 84.75
114: 85.5
115: 86.25
116: 87
117: 87.75
118: 88.5
119: 89.25
120: 90
121: 90.75
122: 91.5
123: 92.25
124: 93
125: 93.75
126: 94.5
127: 95.25
