# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.06
2: 0.12
3: 0.19
4: 0.25
5: 0.31
6: 0.38
7: 0.44
8: 0.5
9: 0.56
10: 0.62
11: 0.69
12: 0.75
13: 0.81
14: 0.88
15: 0.94
16: 1
17: 1.06
18: 1.12
19: 1.19
20: 1.25
21: 1.31
22: 1.38
23: 1.44
24: 1.5
25: 1.56
26: 1.62
27: 1.69
28: 1.75
29: 1.81
30: 1.88
31: 1.94
32: 2
33: 2.06
34: 2.12
35: 2.19
36: 2.25
37: 2.31
38: 2.38
39: 2.44
40: 2.5
41: 2.56
42: 2.62
43: 2.69
44: 2.75
45: 2.81
46: 2.88
47: 2.94
48: 3
49: 3.06
50: 3.12
51: 3.19
52: 3.25
53: 3.31
54: 3.38
55: 3.44
56: 3.5
57: 3.56
58: 3.62
59: 3.69
60: 3.75
61: 3.81
62: 3.88
63: 3.94
64: 4
65: 4.06
66: 4.12
67: 4.19
68: 4.25
69: 4.31
70: 4.38
71: 4.44
72: 4.5
73: 4.56
74: 4.62
75: 4.69
76: 4.75
77: 4.81
78: 4.88
79: 4.94
80: 5
81: 5.06
82: 5.12
83: 5.19
84: 5.25
85: 5.31
86: 5.38
87: 5.44
88: 5.5
89: 5.56
90: 5.62
91: 5.69
92: 5.75
93: 5.81
94: 5.88
95: 5.94
96: 6
97: 6.06
98: 6.12
99: 6.19
100: 6.25
101: 6.31
102: 6.38
103: 6.44
104: 6.5
105: 6.56
106: 6.62
107: 6.69
108: 6.75
109: 6.81
110: 6.88
111: 6.94
112: 7
113: 7.06
114: 7.12
115: 7.19
116: 7.25
117: 7.31
118: 7.38
119: 7.44
120: 7.5
121: 7.56
122: 7.62
123: 7.69
124: 7.75
125: 7.81
126: 7.88
127: 7.94
