# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.24
2: 0.48
3: 0.72
4: 0.96
5: 1.2
6: 1.44
7: 1.67
8: 1.92
9: 2.16
10: 2.4
11: 2.64
12: 2.88
13: 3.12
14: 3.36
15: 3.6
16: 3.84
17: 4.08
18: 4.32
19: 4.56
20: 4.8
21: 5.04
22: 5.28
23: 5.52
24: 5.76
25: 6
26: 6.24
27: 6.48
28: 6.72
29: 6.96
30: 7.2
31: 7.44
32: 7.68
33: 7.92
34: 8.16
35: 8.4
36: 8.64
37: 8.88
38: 9.12
39: 9.36
40: 9.6
41: 9.84
42: 10.08
43: 10.32
44: 10.56
45: 10.8
46: 11.03
47: 11.28
48: 11.52
49: 11.76
50: 12
51: 12.24
52: 12.48
53: 12.72
54: 12.96
55: 13.2
56: 13.44
57: 13.68
58: 13.92
59: 14.16
60: 14.4
61: 14.64
62: 14.88
63: 15.12
64: 15.35
65: 15.6
66: 15.84
67: 16.08
68: 16.32
69: 16.56
70: 16.8
71: 17.04
72: 17.28
73: 17.52
74: 17.76
75: 18
76: 18.24
77: 18.48
78: 18.72
79: 18.95
80: 19.2
81: 19.44
82: 19.68
83: 19.92
84: 20.16
85: 20.4
86: 20.64
87: 20.88
88: 21.12
89: 21.36
90: 21.6
91: 21.83
92: 22.08
93: 22.32
94: 22.56
95: 22.8
96: 23.04
97: 23.28
98: 23.52
99: 23.76
100: 24
101: 24.23
102: 24.48
103: 24.72
104: 24.96
105: 25.2
106: 25.44
107: 25.68
108: 25.92
109: 26.16
110: 26.4
111: 26.63
112: 26.88
113: 27.12
114: 27.36
115: 27.6
116: 27.84
117: 28.08
118: 28.32
119: 28.56
120: 28.79
121: 29.04
122: 29.28
123: 29.52
124: 29.76
125: 30
126: 30.24
127: 30.48
