# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.81
2: 1.83
3: 3.07
4: 4.28
5: 5.92
6: 7.77
7: 9.64
8: 11.51
9: 13.37
10: 15.23
11: 17.09
12: 18.96
13: 20.82
14: 23.66
15: 27.51
16: 31.36
17: 35.22
18: 39.06
19: 42.92
20: 46.77
21: 50.62
22: 54.47
23: 58.32
24: 62.17
25: 66.03
26: 69.87
27: 73.73
28: 77.58
29: 81.43
30: 85.28
31: 89.13
32: 92.99
33: 96.83
34: 100.69
35: 104.54
36: 108.39
37: 112.24
38: 116.09
39: 119.94
40: 123.8
41: 127.64
42: 131.5
43: 135.35
44: 139.2
45: 143.05
46: 146.9
47: 150.76
48: 154.6
49: 158.46
50: 162.31
51: 166.16
52: 170.01
53: 173.86
54: 177.71
55: 181.57
56: 185.41
57: 189.27
58: 193.12
59: 196.97
60: 200.82
61: 204.67
62: 208.53
63: 212.37
64: 216.23
65: 220.08
66: 223.93
67: 227.78
68: 231.63
69: 235.48
70: 239.34
71: 243.18
72: 247.04
73: 250.89
74: 254.74
75: 258.59
76: 262.44
77: 266.3
78: 270.14
79: 274
80: 277.85
81: 281.69
82: 285.56
83: 289.4
84: 293.25
85: 297.11
86: 300.95
87: 304.81
88: 308.66
89: 312.51
90: 316.36
91: 320.21
92: 324.07
93: 327.91
94: 331.77
95: 335.62
96: 339.46
97: 343.32
98: 347.18
99: 351.02
100: 354.87
101: 358.73
102: 362.58
103: 366.43
104: 370.28
105: 374.13
106: 377.98
107: 381.83
108: 385.69
109: 389.54
110: 393.38
111: 397.24
112: 401.09
113: 404.95
114: 408.79
115: 412.64
116: 416.5
117: 420.35
118: 424.2
119: 428.05
120: 431.9
121: 435.75
122: 439.6
123: 443.46
124: 447.31
125: 451.15
126: 455.01
127: 458.86
