# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.46
2: 1.05
3: 1.75
4: 2.45
5: 3.38
6: 4.44
7: 5.51
8: 6.57
9: 7.64
10: 8.71
11: 9.77
12: 10.83
13: 11.9
14: 13.51
15: 15.73
16: 17.92
17: 20.12
18: 22.32
19: 24.53
20: 26.72
21: 28.93
22: 31.12
23: 33.33
24: 35.53
25: 37.72
26: 39.93
27: 42.13
28: 44.33
29: 46.54
30: 48.73
31: 50.93
32: 53.13
33: 55.34
34: 57.53
35: 59.74
36: 61.94
37: 64.13
38: 66.34
39: 68.54
40: 70.74
41: 72.94
42: 75.14
43: 77.35
44: 79.54
45: 81.74
46: 83.95
47: 86.14
48: 88.35
49: 90.54
50: 92.75
51: 94.95
52: 97.15
53: 99.35
54: 101.55
55: 103.75
56: 105.95
57: 108.15
58: 110.36
59: 112.55
60: 114.76
61: 116.95
62: 119.16
63: 121.36
64: 123.56
65: 125.75
66: 127.96
67: 130.16
68: 132.37
69: 134.56
70: 136.76
71: 138.96
72: 141.17
73: 143.36
74: 145.57
75: 147.76
76: 149.97
77: 152.17
78: 154.37
79: 156.57
80: 158.77
81: 160.97
82: 163.17
83: 165.37
84: 167.58
85: 169.77
86: 171.98
87: 174.17
88: 176.38
89: 178.57
90: 180.78
91: 182.98
92: 185.18
93: 187.38
94: 189.58
95: 191.78
96: 193.99
97: 196.18
98: 198.38
99: 200.59
100: 202.78
101: 204.99
102: 207.19
103: 209.38
104: 211.59
105: 213.79
106: 215.99
107: 218.19
108: 220.4
109: 222.59
110: 224.79
111: 226.99
112: 229.2
113: 231.39
114: 233.6
115: 235.8
116: 238
117: 240.19
118: 242.4
119: 244.6
120: 246.8
121: 249.01
122: 251.2
123: 253.4
124: 255.6
125: 257.81
126: 260
127: 262.21
