# Seventh position of the slider with the value 1

max-counts: 127

# counts: pixels
0: 0
1: 1.45
2: 3.63333
3: 6.51667
4: 10.1
5: 14.4333
6: 18.4167
7: 22.7333
8: 27.4333
9: 31.9423
10: 37.2727
11: 42.9211
12: 49
13: 55.3667
14: 61.2963
15: 67.4167
16: 73.8182
17: 80.45
18: 87.3684
19: 94.4706
20: 101.813
21: 109.333
22: 117.143
23: 125.154
24: 133.5
25: 142
26: 150.727
27: 159.7
28: 169
29: 178.444
30: 188.125
31: 198.125
32: 207.25
33: 216.571
34: 226.429
35: 236.143
36: 246.167
37: 256
38: 266.333
39: 277
40: 287.4
41: 298.2
42: 309.4
43: 320.6
44: 331
45: 342
46: 352.75
47: 364
48: 375
49: 386
50: 397.5
51: 408.75
52: 421
53: 432.667
54: 443.667
55: 454.333
56: 465.667
57: 477.333
58: 488
59: 500
60: 511.333
61: 519.667
62: 528.333
63: 536.667
64: 545
65: 553.667
66: 562
67: 570.5
68: 579.5
69: 588
70: 596
71: 604.5
72: 613.5
73: 621.5
74: 630.5
75: 639
76: 647.5
77: 656
78: 664.5
79: 673
80: 681.5
81: 690.5
82: 698.5
83: 707.5
84: 715.5
85: 724
86: 733
87: 741.5
88: 749.5
89: 758.5
90: 766.5
91: 775.5
92: 783.5
93: 792.5
94: 801
95: 809
96: 818
97: 826.5
98: 834.5
99: 844
100: 852
101: 861
102: 869
103: 878
104: 886
105: 895
106: 903
107: 912
108: 920
109: 928
110: 937
111: 946
112: 954
113: 963
114: 972
115: 980
116: 989
117: 997
118: 1006
119: 1014
120: 1022
121: 1031
122: 1040
123: 1048
124: 1056
125: 1065
126: 1074
127: 1082
