# Third position of the slider with the value -3

max-counts: 127

# counts: pixels
0: 0
1: 0.38
2: 0.74
3: 1.1
4: 1.48
5: 1.84
6: 2.2
7: 2.58
8: 2.94
9: 3.3
10: 3.68
11: 4.04
12: 4.4
13: 4.76
14: 5.14
15: 5.5
16: 5.86
17: 6.24
18: 6.62
19: 6.98
20: 7.34
21: 7.7
22: 8.08
23: 8.44
24: 8.8
25: 9.18
26: 9.54
27: 9.92
28: 10.28
29: 10.64
30: 11.02
31: 11.38
32: 11.74
33: 12.1
34: 12.48
35: 12.86
36: 13.22
37: 13.58
38: 13.96
39: 14.32
40: 14.68
41: 15.04
42: 15.42
43: 15.78
44: 16.14
45: 16.52
46: 16.88
47: 17.24
48: 17.62
49: 17.98
50: 18.36
51: 18.72
52: 19.1
53: 19.44
54: 19.82
55: 20.18
56: 20.56
57: 20.92
58: 21.28
59: 21.66
60: 22.02
61: 22.38
62: 22.76
63: 23.14
64: 23.5
65: 23.86
66: 24.24
67: 24.6
68: 24.96
69: 25.32
70: 25.7
71: 26.06
72: 26.44
73: 26.78
74: 27.16
75: 27.54
76: 27.9
77: 28.26
78: 28.64
79: 29
80: 29.36
81: 29.74
82: 30.1
83: 30.46
84: 30.84
85: 31.2
86: 31.56
87: 31.94
88: 32.3
89: 32.66
90: 33.04
91: 33.42
92: 33.12
93: 33.46
94: 33.8163
95: 34.1875
96: 34.5417
97: 34.9149
98: 35.2553
99: 35.6304
100: 35.9783
101: 36.3478
102: 36.7111
103: 37.0667
104: 37.4318
105: 37.7955
106: 38.1628
107: 38.5116
108: 38.8605
109: 39.2381
110: 39.5714
111: 39.9512
112: 40.2927
113: 40.6829
114: 41.025
115: 41.4
116: 41.75
117: 42.1026
118: 42.4615
119: 42.8205
120: 43.1842
121: 43.5526
122: 43.8947
123: 44.2703
124: 44.6216
125: 44.973
126: 45.3333
127: 45.6944
