# Fourth position of the slider with the value -2

max-counts: 127

# counts: pixels
0: 0
1: 0.5
2: 1.02
3: 1.52
4: 2.04
5: 2.54
6: 3.06
7: 3.56
8: 4.08
9: 4.58
10: 5.1
11: 5.6
12: 6.12
13: 6.62
14: 7.14
15: 7.64
16: 8.16
17: 8.66
18: 9.18
19: 9.68
20: 10.2
21: 10.7
22: 11.22
23: 11.72
24: 12.24
25: 12.74
26: 13.26
27: 13.76
28: 14.28
29: 14.78
30: 15.3
31: 15.8
32: 16.32
33: 16.82
34: 17.34
35: 17.84
36: 18.36
37: 18.86
38: 19.38
39: 19.88
40: 20.4
41: 20.9
42: 21.42
43: 21.92
44: 22.44
45: 22.94
46: 23.46
47: 23.96
48: 24.48
49: 24.98
50: 25.5
51: 26
52: 26.52
53: 27.02
54: 27.54
55: 28.04
56: 28.56
57: 29.06
58: 29.58
59: 30.08
60: 30.6
61: 31.1
62: 31.62
63: 32.12
64: 32.64
65: 33.14
66: 33
67: 33.4898
68: 34
69: 34.5
70: 35
71: 35.5106
72: 36
73: 36.5111
74: 37
75: 37.5
76: 38
77: 38.4884
78: 39
79: 39.5
80: 40
81: 40.5122
82: 41
83: 41.5
84: 42
85: 42.4872
86: 43
87: 43.5
88: 44
89: 44.5135
90: 45
91: 45.5
92: 46
93: 46.5
94: 47
95: 47.5143
96: 48
97: 48.5
98: 49
99: 49.4848
100: 50
101: 50.4848
102: 51
103: 51.5
104: 52
105: 52.5161
106: 53
107: 53.5161
108: 54
109: 54.5
110: 55
111: 55.5
112: 56
113: 56.5172
114: 57
115: 57.5172
116: 58
117: 58.5
118: 59
119: 59.5
120: 60
121: 60.5185
122: 61
123: 61.5185
124: 62
125: 62.5
126: 63
127: 63.5
