# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.18
2: 0.36
3: 0.97
4: 2.31
5: 3.64
6: 4.98
7: 6.33
8: 7.66
9: 9
10: 10.35
11: 11.68
12: 13.02
13: 14.36
14: 15.7
15: 17.04
16: 18.38
17: 19.72
18: 21.06
19: 22.4
20: 23.73
21: 25.08
22: 26.42
23: 29.22
24: 32.4
25: 35.59
26: 38.76
27: 41.94
28: 45.11
29: 48.3
30: 51.48
31: 55.32
32: 60.15
33: 64.99
34: 69.82
35: 74.65
36: 79.49
37: 89.9
38: 100.37
39: 110.82
40: 121.29
41: 131.75
42: 142.13
43: 152.44
44: 162.77
45: 173.09
46: 183.4
47: 193.73
48: 205.58
49: 218.4
50: 231.23
51: 244.05
52: 256.88
53: 269.7
54: 282.53
55: 293.05
56: 299.03
57: 305.01
58: 310.99
59: 316.97
60: 322.95
61: 328.92
62: 334.91
63: 340.88
64: 346.86
65: 352.84
66: 357.48
67: 361.53
68: 365.59
69: 369.65
70: 373.71
71: 377.77
72: 381.83
73: 385.89
74: 389.95
75: 394.01
76: 398.07
77: 402.12
78: 406.19
79: 409.11
80: 411.41
81: 413.71
82: 416
83: 418.29
84: 420.6
85: 404.57
86: 385.55
87: 366.5
88: 347.47
89: 328.44
90: 309.4
91: 330.22
92: 356.05
93: 381.88
94: 407.72
95: 433.55
96: 447.53
97: 448.55
98: 449.56
99: 450.58
100: 451.59
101: 452.61
102: 453.63
103: 454.64
104: 455.66
105: 456.68
106: 457.69
107: 458.71
108: 459.73
109: 460.74
110: 461.76
111: 462.77
112: 463.79
113: 464.81
114: 465.83
115: 466.84
116: 467.85
117: 468.88
118: 469.89
119: 470.9
120: 471.93
121: 472.88
122: 469.83
123: 465.51
124: 461.17
125: 456.85
126: 452.52
127: 448.18
