# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.23
2: 0.52
3: 0.88
4: 1.22
5: 1.69
6: 2.22
7: 2.76
8: 3.28
9: 3.82
10: 4.36
11: 4.88
12: 5.42
13: 5.95
14: 6.75
15: 7.87
16: 8.96
17: 10.06
18: 11.16
19: 12.26
20: 13.36
21: 14.47
22: 15.56
23: 16.66
24: 17.77
25: 18.86
26: 19.96
27: 21.07
28: 22.16
29: 23.27
30: 24.37
31: 25.46
32: 26.57
33: 27.67
34: 28.76
35: 29.87
36: 30.97
37: 32.07
38: 33.17
39: 34.27
40: 35.37
41: 36.47
42: 37.57
43: 38.67
44: 39.77
45: 40.87
46: 41.98
47: 43.07
48: 44.17
49: 45.27
50: 46.38
51: 47.47
52: 48.58
53: 49.67
54: 50.78
55: 51.87
56: 52.98
57: 54.07
58: 55.18
59: 56.28
60: 57.38
61: 58.47
62: 59.58
63: 60.68
64: 61.78
65: 62.88
66: 63.98
67: 65.08
68: 66.18
69: 67.28
70: 68.38
71: 69.48
72: 70.59
73: 71.68
74: 72.78
75: 73.88
76: 74.99
77: 76.08
78: 77.19
79: 78.28
80: 79.39
81: 80.48
82: 81.59
83: 82.68
84: 83.79
85: 84.89
86: 85.99
87: 87.08
88: 88.19
89: 89.29
90: 90.39
91: 91.49
92: 92.59
93: 93.69
94: 94.79
95: 95.89
96: 96.99
97: 98.09
98: 99.19
99: 100.3
100: 101.39
101: 102.49
102: 103.6
103: 104.69
104: 105.79
105: 106.9
106: 107.99
107: 109.1
108: 110.2
109: 111.29
110: 112.4
111: 113.49
112: 114.6
113: 115.7
114: 116.8
115: 117.9
116: 119
117: 120.09
118: 121.2
119: 122.3
120: 123.4
121: 124.51
122: 125.6
123: 126.7
124: 127.8
125: 128.9
126: 130
127: 131.11
