# Name of the file corresponds to the slider position

max-counts: 127

# counts: pixels
0: 0
1: 0.58
2: 1.31
3: 2.18
4: 3.07
5: 4.22
6: 5.56
7: 6.88
8: 8.22
9: 9.55
10: 10.88
11: 12.21
12: 13.54
13: 14.87
14: 16.9
15: 19.65
16: 22.4
17: 25.16
18: 27.9
19: 30.65
20: 33.41
21: 36.16
22: 38.9
23: 41.66
24: 44.41
25: 47.16
26: 49.91
27: 52.67
28: 55.41
29: 58.16
30: 60.92
31: 63.66
32: 66.42
33: 69.17
34: 71.92
35: 74.67
36: 77.42
37: 80.17
38: 82.92
39: 85.68
40: 88.42
41: 91.18
42: 93.93
43: 96.67
44: 99.43
45: 102.18
46: 104.93
47: 107.68
48: 110.44
49: 113.18
50: 115.93
51: 118.69
52: 121.43
53: 124.19
54: 126.94
55: 129.69
56: 132.44
57: 135.19
58: 137.94
59: 140.69
60: 143.45
61: 146.19
62: 148.95
63: 151.7
64: 154.44
65: 157.2
66: 159.95
67: 162.7
68: 165.45
69: 168.2
70: 170.96
71: 173.7
72: 176.46
73: 179.2
74: 181.96
75: 184.71
76: 187.46
77: 190.21
78: 192.96
79: 195.71
80: 198.46
81: 201.22
82: 203.96
83: 206.72
84: 209.46
85: 212.22
86: 214.97
87: 217.72
88: 220.47
89: 223.22
90: 225.97
91: 228.73
92: 231.47
93: 234.23
94: 236.97
95: 239.73
96: 242.48
97: 245.23
98: 247.98
99: 250.73
100: 253.48
101: 256.23
102: 258.99
103: 261.73
104: 264.49
105: 267.23
106: 269.99
107: 272.74
108: 275.49
109: 278.24
110: 280.99
111: 283.74
112: 286.5
113: 289.24
114: 292
115: 294.74
116: 297.5
117: 300.25
118: 303
119: 305.75
120: 308.5
121: 311.25
122: 314
123: 316.76
124: 319.5
125: 322.26
126: 325
127: 327.76
