# Eleventh position of the slider with the value 5

max-counts: 127

# counts: pixels
0: 0
1: 3.41667
2: 7.28333
3: 11.5333
4: 16.2333
5: 21.3333
6: 27.7167
7: 35.2979
8: 43.6842
9: 53
10: 63.0385
11: 73.9091
12: 81
13: 88.3333
14: 95.4706
15: 102.688
16: 110
17: 117.571
18: 124.846
19: 132.417
20: 140.182
21: 148.091
22: 155.5
23: 163.6
24: 171.333
25: 179.556
26: 187.375
27: 195.25
28: 203.75
29: 211.714
30: 220.286
31: 228.429
32: 236.571
33: 245.167
34: 253.667
35: 262
36: 271
37: 279.4
38: 303.8
39: 327.2
40: 352.75
41: 378.75
42: 405.5
43: 433.333
44: 443.667
45: 453.667
46: 463.667
47: 474
48: 484
49: 493.667
50: 504
51: 514
52: 524.333
53: 534.333
54: 544.333
55: 554.333
56: 564.5
57: 574.5
58: 585
59: 595
60: 605
61: 614.5
62: 625
63: 635
64: 645
65: 655.5
66: 665
67: 675
68: 685
69: 695.5
70: 706
71: 715.5
72: 725.5
73: 736
74: 745.5
75: 756
76: 766
77: 776.5
78: 786
79: 796.5
80: 806.5
81: 816.5
82: 826.5
83: 836.5
84: 847
85: 857
86: 867
87: 877
88: 887
89: 897
90: 907
91: 917
92: 927
93: 938
94: 947
95: 957
96: 968
97: 978
98: 988
99: 998
100: 1008
101: 1018
102: 1028
103: 1039
104: 1048
105: 1059
106: 1068
107: 1078
108: 1089
109: 1099
110: 1109
111: 1119
112: 1129
113: 1139
114: 1150
115: 1159
116: 1169
117: 1180
118: 1189
119: 1199
120: 1209
121: 1219
122: 1230
123: 1239
124: 1250
125: 1260
126: 1270
127: 1280
