# Nineth position of the slider with the value 3

max-counts: 127

# counts: pixels
0: 0
1: 2.41667
2: 5.11667
3: 8.13333
4: 11.5
5: 15.1667
6: 19.95
7: 25.4333
8: 30.9444
9: 37.4773
10: 44.6486
11: 52.3548
12: 57.3448
13: 62.4231
14: 67.5
15: 72.7391
16: 77.9524
17: 83.3
18: 88.5556
19: 93.9412
20: 99.375
21: 104.733
22: 110.267
23: 115.714
24: 121.385
25: 127.077
26: 132.667
27: 138.167
28: 144.091
29: 150.182
30: 155.7
31: 161.6
32: 168
33: 173.778
34: 179.556
35: 185.889
36: 191.875
37: 198.125
38: 214.571
39: 231.857
40: 249.833
41: 268.167
42: 287.4
43: 307
44: 314.2
45: 321.2
46: 328.6
47: 335.5
48: 342.75
49: 350
50: 356.75
51: 364.25
52: 371.25
53: 378.5
54: 385.75
55: 392.75
56: 399.75
57: 406.75
58: 414.25
59: 421.333
60: 428.333
61: 435.667
62: 442.667
63: 449.667
64: 457
65: 464
66: 471.333
67: 478.333
68: 485.333
69: 492.667
70: 499.667
71: 507
72: 514
73: 521.333
74: 528.333
75: 535.667
76: 542.667
77: 549.667
78: 556.667
79: 564
80: 571.5
81: 578
82: 585.5
83: 592.5
84: 599.5
85: 607
86: 614
87: 621
88: 628.5
89: 635.5
90: 642.5
91: 649.5
92: 657
93: 664
94: 671
95: 678.5
96: 685.5
97: 692.5
98: 699.5
99: 706.5
100: 714
101: 721
102: 728.5
103: 735.5
104: 742.5
105: 749.5
106: 756.5
107: 764
108: 771
109: 778.5
110: 785.5
111: 792.5
112: 799.5
113: 806.5
114: 814
115: 821
116: 828
117: 835.5
118: 843
119: 850
120: 856
121: 864
122: 871
123: 878
124: 886
125: 892
126: 899
127: 907
