# First position of the slider with the value -5

max-counts: 127

# counts: pixels
0: 0
1: 0.18
2: 0.4
3: 0.62
4: 0.86
5: 1.16
6: 1.5
7: 1.92
8: 2.38
9: 2.88
10: 3.44
11: 4.02
12: 4.44
13: 4.82
14: 5.2
15: 5.62
16: 6.02
17: 6.42
18: 6.84
19: 7.26
20: 7.64
21: 8.08
22: 8.5
23: 8.94
24: 9.36
25: 9.78
26: 10.24
27: 10.66
28: 11.12
29: 11.58
30: 12.02
31: 12.46
32: 12.94
33: 13.38
34: 13.84
35: 14.34
36: 14.8
37: 15.28
38: 16.56
39: 17.9
40: 19.26
41: 20.7
42: 22.16
43: 23.68
44: 24.22
45: 24.78
46: 25.32
47: 25.88
48: 26.44
49: 26.98
50: 27.54
51: 28.08
52: 28.64
53: 29.18
54: 29.74
55: 30.28
56: 30.84
57: 31.38
58: 31.94
59: 32.48
60: 33.04
61: 32.94
62: 33.48
63: 34.0204
64: 34.5417
65: 35.0851
66: 35.617
67: 36.1522
68: 36.7111
69: 37.25
70: 37.7955
71: 38.3256
72: 38.8605
73: 39.4048
74: 39.9512
75: 40.4878
76: 41.025
77: 41.575
78: 42.1026
79: 42.6667
80: 43.1842
81: 43.7368
82: 44.2432
83: 44.7838
84: 45.3333
85: 45.8889
86: 46.4444
87: 46.9714
88: 47.4857
89: 48.0294
90: 48.5882
91: 49.1176
92: 49.6667
93: 50.2121
94: 50.75
95: 51.2813
96: 51.8125
97: 52.3548
98: 52.9032
99: 53.4516
100: 54
101: 54.5
102: 55.0667
103: 55.6
104: 56.1379
105: 56.6897
106: 57.2069
107: 57.75
108: 58.3214
109: 58.8214
110: 59.3929
111: 59.9259
112: 60.4444
113: 60.963
114: 61.5556
115: 62.0769
116: 62.6154
117: 63.1538
118: 63.7308
119: 64.2308
120: 64.76
121: 65.32
122: 65.84
123: 66.4
124: 66.96
125: 67.4583
126: 68
127: 68.5417
