# Tenth position of the slider with the value 4

max-counts: 127

# counts: pixels
0: 0
1: 2.88
2: 5.76
3: 8.62
4: 11.5
5: 14.38
6: 17.26
7: 20.14
8: 23.02
9: 25.9
10: 28.76
11: 31.64
12: 33.8367
13: 36.6667
14: 39.4762
15: 42.3077
16: 45.1081
17: 47.9412
18: 50.75
19: 53.5806
20: 56.3793
21: 59.2143
22: 62.0385
23: 64.84
24: 67.6667
25: 70.4783
26: 73.3182
27: 76.1429
28: 78.9524
29: 81.8
30: 84.6316
31: 87.4211
32: 90.2222
33: 93.0588
34: 95.8824
35: 98.6875
36: 101.563
37: 104.375
38: 107.133
39: 110
40: 112.786
41: 115.571
42: 118.429
43: 121.308
44: 124.077
45: 126.923
46: 129.667
47: 132.5
48: 135.333
49: 138.167
50: 141
51: 143.818
52: 146.636
53: 149.455
54: 152.3
55: 155.1
56: 157.9
57: 160.7
58: 163.6
59: 166.4
60: 169.222
61: 172
62: 174.889
63: 177.667
64: 180.444
65: 183.222
66: 186
67: 188.875
68: 191.75
69: 194.5
70: 197.375
71: 200.25
72: 203
73: 205.875
74: 208.625
75: 211.429
76: 214.286
77: 217.143
78: 220
79: 222.714
80: 225.571
81: 228.429
82: 231.286
83: 234
84: 236.857
85: 239.667
86: 242.5
87: 245.333
88: 248.167
89: 250.833
90: 253.833
91: 256.667
92: 259.5
93: 262.333
94: 265
95: 268
96: 270.833
97: 273.5
98: 276.333
99: 279.2
100: 282
101: 284.8
102: 287.6
103: 290.4
104: 293.4
105: 296
106: 298.8
107: 301.8
108: 304.6
109: 307.2
110: 310.2
111: 313
112: 315.8
113: 318.6
114: 321.4
115: 324.4
116: 327
117: 329.8
118: 332.8
119: 335.5
120: 338.5
121: 341.25
122: 344
123: 347
124: 349.75
125: 352.5
126: 355.25
127: 358
