# Second position of the slider with the value -4

max-counts: 127

# counts: pixels
0: 0
1: 0.26
2: 0.54
3: 0.8
4: 1.06
5: 1.32
6: 1.6
7: 1.86
8: 2.12
9: 2.38
10: 2.64
11: 2.9
12: 3.18
13: 3.46
14: 3.7
15: 3.98
16: 4.24
17: 4.5
18: 4.78
19: 5.02
20: 5.3
21: 5.58
22: 5.82
23: 6.1
24: 6.36
25: 6.62
26: 6.88
27: 7.16
28: 7.42
29: 7.68
30: 7.94
31: 8.22
32: 8.48
33: 8.74
34: 9
35: 9.28
36: 9.54
37: 9.8
38: 10.06
39: 10.34
40: 10.6
41: 10.86
42: 11.12
43: 11.4
44: 11.66
45: 11.94
46: 12.2
47: 12.44
48: 12.7
49: 12.98
50: 13.24
51: 13.52
52: 13.78
53: 14.06
54: 14.32
55: 14.56
56: 14.84
57: 15.1
58: 15.36
59: 15.62
60: 15.88
61: 16.16
62: 16.42
63: 16.7
64: 16.96
65: 17.22
66: 17.48
67: 17.76
68: 18.02
69: 18.28
70: 18.54
71: 18.8
72: 19.08
73: 19.34
74: 19.62
75: 19.86
76: 20.14
77: 20.4
78: 20.66
79: 20.94
80: 21.2
81: 21.46
82: 21.72
83: 21.98
84: 22.26
85: 22.52
86: 22.78
87: 23.06
88: 23.3
89: 23.58
90: 23.86
91: 24.12
92: 24.38
93: 24.64
94: 24.92
95: 25.18
96: 25.44
97: 25.7
98: 25.98
99: 26.24
100: 26.5
101: 26.76
102: 27.04
103: 27.3
104: 27.54
105: 27.82
106: 28.08
107: 28.36
108: 28.62
109: 28.88
110: 29.14
111: 29.4
112: 29.68
113: 29.94
114: 30.2
115: 30.48
116: 30.74
117: 31
118: 31.26
119: 31.54
120: 31.8
121: 32.06
122: 32.32
123: 32.58
124: 32.86
125: 33.12
126: 33.38
127: 32.98
