# Seventh position of the slider with the value 1.5

max-counts: 127
# counts: pixels
0: 0
1: 0.297852
2: 0.726758
3: 1.28672
4: 1.96979
5: 2.78789
6: 3.73307
7: 4.80931
8: 6.0166
9: 7.35495
10: 8.82435
11: 10.4248
12: 12.1603
13: 14.0268
14: 16.0284
15: 18.161
16: 20.4326
17: 22.8353
18: 25.373
19: 27.5898
20: 30.3516
21: 33.25
22: 36.2852
23: 39.4531
24: 42.7578
25: 46.1953
26: 49.7734
27: 53.4844
28: 57.3359
29: 61.3242
30: 65.4492
31: 69.7148
32: 74.1172
33: 78.6602
34: 83.3438
35: 88.1641
36: 93.1289
37: 98.2344
38: 103.48
39: 108.867
40: 114.398
41: 120.074
42: 125.891
43: 131.848
44: 137.953
45: 144.203
46: 150.598
47: 157.137
48: 163.82
49: 170.652
50: 177.633
51: 184.758
52: 192.031
53: 199.367
54: 206.707
55: 214.043
56: 221.383
57: 228.719
58: 236.059
59: 243.398
60: 250.734
61: 258.074
62: 265.41
63: 272.75
64: 280.086
65: 287.426
66: 294.762
67: 302.102
68: 309.438
69: 316.777
70: 324.117
71: 331.453
72: 338.793
73: 346.129
74: 353.469
75: 360.805
76: 368.145
77: 375.48
78: 382.82
79: 390.16
80: 397.496
81: 404.836
82: 412.172
83: 419.512
84: 426.836
85: 434.062
86: 441.168
87: 448.16
88: 455.047
89: 461.832
90: 468.516
91: 475.105
92: 481.609
93: 488.023
94: 494.355
95: 500.605
96: 506.777
97: 512.879
98: 518.906
99: 524.863
100: 530.758
101: 536.582
102: 542.348
103: 548.051
104: 553.695
105: 559.285
106: 564.816
107: 570.297
108: 575.723
109: 581.102
110: 586.43
111: 591.707
112: 596.938
113: 602.125
114: 607.27
115: 612.367
116: 617.426
117: 622.441
118: 627.418
119: 632.355
120: 637.254
121: 642.117
122: 646.941
123: 651.73
124: 656.484
125: 661.203
126: 665.891
127: 670.543
